time,current,voltage,power,pressure_anode_inlet,pressure_anode_outlet,pressure_cathode_inlet,pressure_cathode_outlet,temp_anode_endplate,temp_anode_dewpoint_water,temp_anode_inlet,temp_anode_outlet,temp_cathode_dewpoint_water,temp_cathode_inlet,temp_cathode_outlet,total_anode_stack_flow,total_cathode_stack_flow
2249,29.5942,0.6006,17.77,111.115403,110.731657,112.025977,106.969207,84.068146,54.045124,69.681068,39.378437,63.646061,69.740692,61.153141,0.414,1.725
2250,29.5918,0.6048,17.9,110.609528,110.32725,112.329502,106.462844,84.116455,54.006367,69.730453,39.365211,63.633144,69.740692,61.090012,0.414,1.725
2251,29.5942,0.6074,17.97,110.204828,110.125047,112.329502,106.462844,84.080223,53.954689,69.705765,39.550392,63.697739,69.79007,60.938503,0.414,1.724
2252,29.5918,0.6087,18.01,110.204828,110.32725,112.329502,106.159026,84.080223,53.98053,69.730453,39.576847,63.620224,69.82711,60.976379,0.414,1.725
2253,29.5894,0.6103,18.06,110.204828,110.023945,112.531852,106.462844,84.068146,54.006367,69.705765,39.616528,63.607304,69.82711,61.064762,0.414,1.725
2254,29.5894,0.6103,18.06,110.204828,110.023945,112.430677,106.159026,83.99559,53.98053,69.681068,39.629753,63.620224,69.814758,61.21627,0.414,1.725
2255,29.5894,0.6096,18.04,110.204828,110.023945,112.430677,106.564116,84.128532,54.006367,69.693413,39.629753,63.697739,69.802414,61.355156,0.414,1.724
2256,29.587,0.6087,18.01,110.204828,110.125047,112.430677,106.665389,84.104378,53.941769,69.668724,39.629753,63.671902,69.814758,61.519291,0.414,1.725
2257,29.587,0.6122,18.11,110.204828,109.922843,112.329502,106.159026,84.128532,53.954689,69.693413,39.669434,63.710659,69.802414,61.569798,0.414,1.725
2258,29.587,0.6116,18.09,109.901303,110.023945,112.329502,105.855208,84.043999,53.903011,69.65638,39.695889,63.581467,69.82711,61.64555,0.414,1.725
2259,29.5894,0.6122,18.11,110.306003,110.023945,112.329502,105.855208,84.104378,53.993446,69.681068,39.682663,63.684822,69.864143,61.670803,0.414,1.725
2260,29.587,0.6122,18.11,109.901303,110.023945,112.329502,105.855208,84.14061,54.019287,69.681068,39.722343,63.633144,69.851799,61.746559,0.414,1.725
2261,29.5894,0.6116,18.1,110.204828,110.023945,112.025977,105.855208,84.14061,53.993446,69.607002,39.735569,63.684822,69.839455,61.658176,0.414,1.725
2262,29.587,0.6116,18.09,110.204828,110.023945,112.025977,105.855208,84.007767,53.941769,69.644035,39.735569,63.620224,69.876488,61.64555,0.414,1.725
2263,29.5894,0.6119,18.11,110.204828,110.023945,112.025977,105.55139,84.176842,54.006367,69.607002,39.801704,63.646061,69.864143,61.696056,0.414,1.725
2264,29.587,0.6119,18.1,109.901303,110.023945,112.025977,105.55139,84.14061,54.032207,69.65638,39.748798,63.684822,69.950562,61.708679,0.414,1.724
2265,29.587,0.6122,18.11,109.901303,109.922843,112.127152,105.55139,84.176842,53.967609,69.644035,39.788479,63.684822,69.888832,61.759186,0.414,1.725
2266,29.587,0.6116,18.09,109.901303,110.023945,111.924802,105.55139,84.056076,53.993446,69.631691,39.814934,63.581467,69.864143,61.733932,0.414,1.725
2267,29.587,0.6116,18.09,109.901303,109.922843,111.722452,105.55139,84.225151,54.045124,69.644035,39.814934,63.684822,69.876488,61.746559,0.414,1.724
2268,29.587,0.6112,18.08,109.901303,110.023945,111.722452,105.348845,84.164764,53.993446,69.668724,39.854614,63.684822,69.888832,61.809689,0.414,1.725
2269,29.587,0.6116,18.09,109.901303,109.922843,111.924802,105.348845,84.128532,53.967609,69.65638,39.854614,63.710659,69.888832,61.872818,0.414,1.725
2270,29.587,0.6122,18.11,110.103653,110.023945,111.722452,105.348845,84.080223,53.967609,69.582306,39.86784,63.581467,69.901176,61.797062,0.414,1.725
2271,29.587,0.6119,18.1,109.901303,109.922843,111.621278,105.348845,84.176842,53.993446,70.153603,39.92075,63.684822,69.913521,61.822315,0.414,1.724
2272,29.587,0.6116,18.09,110.204828,110.023945,111.722452,105.348845,84.213074,54.019287,70.317741,39.86784,63.620224,69.925873,61.708679,0.413,1.725
2273,29.587,0.6119,18.1,110.103653,110.023945,111.418928,105.045027,84.154938,53.902107,70.37529,39.855946,63.596401,69.901367,61.666302,0.414,1.725
2274,29.587,0.6116,18.09,110.204828,110.023945,111.418928,105.045027,84.0923,53.993446,70.418747,39.894295,63.607304,69.888832,61.430912,0.414,1.725
2275,29.5894,0.6119,18.11,109.901303,110.023945,111.418928,105.045027,84.152687,54.045124,70.469254,39.97366,63.710659,69.950562,61.31728,0.414,1.725
2276,29.5894,0.6116,18.1,109.901303,110.023945,111.621278,105.348845,84.106628,53.953785,70.425797,39.961761,63.648079,69.901367,61.237019,0.414,1.725
2277,29.587,0.6122,18.11,110.204828,110.023945,111.418928,105.045027,84.154938,54.005463,70.438423,39.974991,63.622242,69.85199,61.274899,0.414,1.725
2278,29.5894,0.6119,18.11,110.204828,110.023945,111.216578,105.045027,84.082474,53.915028,70.37529,39.948536,63.570564,69.85199,61.312775,0.414,1.724
2279,29.587,0.6119,18.1,110.306003,110.023945,111.216578,104.741209,84.191162,53.992542,70.41317,40.027897,63.622242,69.926056,61.401157,0.414,1.725
2280,29.587,0.6119,18.1,110.103653,109.922843,111.216578,104.741209,84.215317,54.005463,70.400543,40.054352,63.648079,69.901367,61.476913,0.414,1.725
2281,29.587,0.6116,18.09,110.204828,110.023945,111.216578,104.943754,84.203239,54.005463,70.463669,40.054352,63.648079,69.839645,61.464287,0.414,1.724
2282,29.5894,0.6112,18.09,110.204828,110.023945,111.216578,104.741209,84.191162,54.05714,70.476295,40.067581,63.660999,69.889023,61.565292,0.414,1.724
2283,29.587,0.6116,18.09,110.204828,110.023945,111.014228,104.741209,84.179085,53.992542,70.451042,40.054352,63.648079,69.864334,61.653675,0.414,1.725
2284,29.5894,0.6119,18.11,110.306003,109.922843,111.317753,104.943754,84.179085,53.953785,70.438423,40.094032,63.635159,69.938408,61.653675,0.414,1.725
2285,29.5894,0.6122,18.11,110.204828,110.023945,111.216578,104.741209,84.157364,54.011372,70.423637,40.044918,63.638145,69.881271,61.675694,0.414,1.725
2286,29.5894,0.6119,18.11,110.204828,109.922843,111.216578,104.741209,84.154938,53.979626,70.400543,40.107262,63.635159,69.938408,61.716805,0.414,1.725
2287,29.5894,0.6112,18.09,109.901303,110.023945,110.913053,104.639937,84.130783,54.04422,70.400543,40.120487,63.648079,69.901367,61.805183,0.413,1.725
2288,29.5894,0.6122,18.11,110.204828,110.023945,110.811878,104.639937,84.096985,53.959694,70.347885,40.084599,63.625229,69.856583,61.852455,0.414,1.725
2289,29.5894,0.6112,18.09,109.901303,109.922843,110.811878,104.538664,84.157364,53.985531,70.347885,40.124279,63.635159,69.90596,61.877708,0.414,1.725
2290,29.5918,0.6119,18.11,109.901303,109.922843,110.508353,104.538664,84.145287,53.985531,70.322632,40.163963,63.612309,69.881271,61.940838,0.414,1.725
2291,29.5894,0.6116,18.1,110.103653,110.023945,110.609528,104.639937,84.157364,54.011372,70.360512,40.163963,63.660999,69.844238,62.016594,0.414,1.725
2292,29.5894,0.6116,18.1,110.103653,110.023945,111.014228,104.538664,84.193596,53.972614,70.385765,40.190414,63.596401,69.856583,61.991341,0.414,1.725
2293,29.5918,0.6116,18.1,109.901303,110.023945,110.811878,104.639937,84.096985,54.024292,70.322632,40.203644,63.635159,69.844238,62.029217,0.414,1.725
2294,29.5942,0.6112,18.09,110.204828,110.023945,110.508353,104.336119,84.181519,53.998451,70.297379,40.216869,63.663986,69.868927,62.117599,0.414,1.725
2295,29.5894,0.6109,18.08,109.901303,110.023945,110.609528,104.639937,84.133209,54.024292,70.310005,40.243324,63.699757,69.856583,62.104973,0.414,1.725
2296,29.5918,0.6119,18.11,110.204828,110.023945,110.609528,104.234846,84.239471,53.953785,70.33741,40.345348,63.686836,69.889023,62.196587,0.414,1.725
2297,35.5366,0.5453,19.38,110.306003,110.023945,111.216578,104.336119,84.133209,53.985531,70.297379,40.296234,63.676907,69.807198,62.130226,0.48,2.001
2298,35.5366,0.5521,19.62,110.204828,110.023945,111.418928,104.538664,84.205673,53.972614,70.322632,40.322685,63.715664,69.868927,62.193356,0.496,2.069
2299,35.539,0.556,19.76,110.204828,109.922843,111.924802,104.336119,84.205673,53.959694,70.335258,40.36237,63.676907,69.856583,62.281734,0.497,2.071
2300,35.5342,0.5583,19.84,110.204828,110.023945,112.025977,104.234846,84.241905,54.011372,70.335258,40.388821,63.651066,69.881271,62.370117,0.497,2.071
2301,35.5366,0.5602,19.91,110.204828,110.023945,112.025977,104.538664,84.241905,54.037212,70.335258,40.454956,63.625229,69.844238,62.39537,0.497,2.071
2302,35.5366,0.5625,19.99,110.204828,109.922843,112.025977,104.234846,84.278137,54.037212,70.272125,40.49464,63.663986,69.881271,62.407993,0.497,2.071
2303,35.5366,0.5576,19.82,110.204828,110.023945,112.430677,104.639937,84.278137,53.998451,70.259506,40.547546,63.663986,69.819542,62.433247,0.497,2.071
2304,35.5342,0.5602,19.91,110.508353,109.922843,112.329502,104.741209,84.302292,54.024292,70.259506,40.560776,63.689827,69.819542,62.483749,0.497,2.071
2305,35.5366,0.5654,20.09,110.204828,110.023945,112.329502,104.336119,84.350594,54.024292,70.234253,40.574001,63.702744,69.807198,62.496376,0.496,2.071
2306,35.5366,0.5657,20.1,110.306003,109.922843,112.329502,104.336119,84.350594,54.037212,70.221626,40.626911,63.676907,69.819542,62.521629,0.496,2.071
2307,35.539,0.565,20.08,110.204828,109.72064,112.127152,103.931028,84.374748,54.037212,70.24688,40.653366,63.728584,69.807198,62.559505,0.497,2.071
2308,35.5366,0.565,20.08,110.204828,110.023945,112.025977,103.829756,84.302292,54.011372,70.183746,40.693047,63.651066,69.794853,62.534252,0.497,2.071
2309,35.5366,0.565,20.08,110.204828,109.72064,112.025977,103.931028,84.314369,54.050129,70.209,40.666592,63.702744,69.831886,62.647884,0.497,2.071
2310,35.539,0.565,20.08,110.204828,110.023945,112.025977,103.829756,84.362671,54.037212,70.120621,40.719501,63.702744,69.807198,62.748894,0.496,2.071
2311,35.539,0.5644,20.06,110.204828,109.619538,112.025977,103.931028,84.350594,53.998451,70.145874,40.772408,63.663986,69.75782,62.748894,0.497,2.071
2312,35.5366,0.5644,20.06,110.204828,110.023945,112.025977,103.829756,84.374748,53.985531,70.158493,40.798862,63.689827,69.75782,62.4585,0.497,2.071
2313,35.539,0.566,20.12,110.204828,110.023945,112.025977,103.829756,84.362671,53.985531,70.070114,40.785637,63.702744,69.75782,62.142853,0.497,2.071
2314,35.5366,0.565,20.08,110.204828,109.619538,111.924802,103.829756,84.350594,53.998451,70.17112,40.812088,63.676907,69.733124,61.966087,0.497,2.071
2315,35.5366,0.5663,20.13,110.103653,109.72064,111.722452,103.614551,84.41098,54.08889,70.120621,40.864998,63.689827,69.75782,61.877708,0.496,2.071
2316,35.5366,0.5667,20.14,109.901303,109.72064,111.722452,103.412006,84.374748,54.101807,70.095367,40.851772,63.728584,69.782509,61.890335,0.497,2.071
2317,35.539,0.566,20.12,110.103653,109.72064,111.418928,103.412006,84.364922,53.95879,70.05191,40.90601,63.653084,69.659248,61.88583,0.497,2.071
2318,35.5366,0.5663,20.13,110.103653,109.72064,111.418928,103.209461,84.45929,54.07597,70.057487,40.944363,63.689827,69.745476,61.940838,0.496,2.071
2319,35.539,0.565,20.08,109.901303,109.72064,111.418928,103.412006,84.386826,54.024292,70.057487,40.984043,63.689827,69.683746,62.05447,0.496,2.071
2320,35.539,0.5657,20.1,110.103653,109.72064,111.621278,103.412006,84.408546,54.005463,70.059647,41.059612,63.663986,69.691498,62.146084,0.497,2.071
2321,35.5366,0.565,20.08,110.204828,109.619538,111.418928,103.209461,84.398903,54.037212,70.032234,41.010498,63.689827,69.683746,62.142853,0.497,2.071
2322,35.5342,0.566,20.11,109.901303,109.72064,111.418928,103.412006,84.350594,54.127647,69.957451,41.063404,63.689827,69.671402,62.130226,0.497,2.071
2323,35.5366,0.5654,20.09,110.204828,109.619538,111.216578,103.108188,84.386826,53.998451,70.019615,41.103085,63.702744,69.683746,62.243858,0.497,2.071
2324,35.5366,0.566,20.11,109.901303,109.72064,111.216578,103.108188,84.493088,54.031303,70.084892,41.165428,63.689827,69.691498,62.360722,0.497,2.071
2325,35.5342,0.565,20.08,109.901303,109.72064,111.216578,103.108188,84.432701,54.018383,70.034393,41.178658,63.676907,69.654465,62.411228,0.497,2.071
2326,35.5342,0.5657,20.1,109.901303,109.619538,111.216578,103.412006,84.398903,53.998451,69.994484,41.155994,63.676907,69.659058,62.445873,0.497,2.071
2327,35.5342,0.5663,20.12,109.901303,109.72064,111.216578,103.108188,84.41098,53.998451,69.994484,41.182449,63.676907,69.696091,62.509003,0.497,2.071
2328,35.5366,0.5657,20.1,110.103653,109.72064,111.317753,102.80437,84.456856,54.018383,70.04702,41.231564,63.638145,69.666809,62.625866,0.497,2.071
2329,35.5342,0.5657,20.1,109.901303,109.619538,111.216578,103.108188,84.408546,54.018383,70.00914,41.284473,63.689827,69.666809,62.752125,0.497,2.071
2330,35.5366,0.5663,20.13,109.901303,109.72064,111.216578,102.703098,84.505165,54.04422,69.959557,41.324154,63.663986,69.654465,62.827881,0.497,2.071
2331,35.5366,0.566,20.11,110.204828,109.72064,111.216578,102.703098,84.456856,53.992542,69.934868,41.310928,63.741505,69.666809,62.91626,0.496,2.071
2332,35.539,0.5663,20.13,109.901303,109.619538,111.014228,102.80437,84.420624,54.018383,69.947212,41.324154,63.676907,69.617424,62.95414,0.497,2.071
2333,35.5366,0.5654,20.09,110.103653,109.72064,110.811878,102.703098,84.423058,54.024292,69.92041,41.36763,63.663986,69.597328,62.988785,0.497,2.071
2334,35.5318,0.5654,20.09,109.901303,109.619538,110.913053,102.601825,84.505165,54.05714,69.922523,41.456425,63.728584,69.654465,63.069347,0.497,2.071
2335,35.5342,0.5657,20.1,109.901303,109.619538,110.609528,102.601825,84.432701,54.018383,69.910172,41.429974,63.689827,69.592735,63.133945,0.497,2.071
2336,35.5342,0.5657,20.1,110.204828,109.72064,110.609528,102.39928,84.48101,53.992542,69.922523,41.48288,63.728584,69.60508,63.198544,0.497,2.071
2337,35.5342,0.5657,20.1,110.204828,109.72064,110.508353,102.601825,84.493088,54.04422,69.910172,41.48288,63.676907,69.629768,63.211464,0.497,2.071
2338,35.5342,0.5657,20.1,110.103653,109.72064,110.609528,102.601825,84.541397,54.031303,69.860794,41.535789,63.702744,69.666809,63.353577,0.497,2.071
2339,35.5342,0.5654,20.09,110.204828,109.72064,110.609528,102.601825,84.456856,54.04422,69.922523,41.549015,63.689827,69.629768,63.366497,0.497,2.071
2340,35.5342,0.566,20.11,110.508353,109.72064,110.508353,102.601825,84.493088,54.031303,69.910172,41.549015,63.689827,69.64212,63.366497,0.497,2.071
2341,0,0.933,0,109.496603,109.619538,108.080154,102.298007,84.493088,53.979626,69.885483,41.57547,63.676907,69.60508,63.444016,0.138,0.569
2342,0,0.9352,0,109.193078,109.72064,105.854305,101.994189,84.420624,54.095901,69.774376,41.641605,63.715664,69.568047,63.379417,0.084,0.353
2343,0,0.9343,0,109.091903,109.619538,104.235505,101.994189,84.227394,54.05714,69.737343,41.535789,63.676907,69.506317,63.172703,0.084,0.349
2344,0,0.9326,0,109.193078,109.72064,103.830805,101.994189,84.167007,54.04422,69.724998,41.403519,63.663986,69.39521,62.928886,0.084,0.349
2345,0,0.9317,0,109.193078,109.72064,103.514634,101.791644,84.070396,54.031303,69.63858,41.429974,63.702744,69.358177,62.701622,0.084,0.349
2346,0,0.9307,0,109.193078,109.72064,103.211109,101.589099,84.070396,54.04422,69.650925,41.377064,63.663986,69.345833,62.55011,0.083,0.349
2347,0,0.9301,0,109.193078,109.72064,102.907584,102.298007,83.923813,53.992542,69.63858,41.363834,63.715664,69.259415,62.360722,0.084,0.349
2348,0,0.9301,0,109.193078,109.72064,102.907584,101.589099,83.936165,54.04422,69.63858,41.363834,63.651066,69.21003,62.247089,0.084,0.349
2349,-0.0025,0.9297,0,109.193078,109.72064,102.806409,101.487826,83.88678,54.005463,69.60154,41.350609,63.689827,69.259415,62.18396,0.084,0.349
2350,0,0.9291,0,109.193078,109.72064,102.705234,101.285281,83.874435,54.070061,69.564507,41.324154,63.663986,69.197685,62.171333,0.084,0.349
2351,0,0.9288,0,109.496603,110.023945,102.401709,101.589099,83.788017,54.005463,69.564507,41.324154,63.689827,69.21003,62.108204,0.084,0.349
2352,0,0.9275,0,109.091903,110.023945,102.705234,101.994189,83.800362,54.031303,69.60154,41.324154,63.689827,69.172997,62.082954,0.084,0.349
2353,0,0.9275,0,109.496603,110.023945,102.907584,101.994189,83.788017,54.018383,69.576851,41.310928,63.702744,69.074234,62.032452,0.084,0.349
2354,0,0.9272,0,109.496603,109.922843,102.907584,102.298007,83.788017,54.018383,69.60154,41.337383,63.689827,69.074234,62.045074,0.084,0.349
2355,0,0.9268,0,109.496603,110.023945,102.907584,102.298007,83.664566,53.979626,69.576851,41.284473,63.676907,69.024849,61.981945,0.084,0.349
2356,0,0.9268,0,109.395428,110.125047,103.211109,102.298007,83.763329,53.979626,69.527473,41.337383,63.728584,69.024849,61.944069,0.084,0.349
2357,0,0.9268,0,109.496603,110.32725,103.211109,102.601825,83.726295,54.070061,69.564507,41.324154,63.676907,69.00016,61.944069,0.084,0.349
2358,0,0.9259,0,109.395428,110.125047,103.514634,103.108188,83.701599,54.031303,69.527473,41.297699,63.741505,69.00016,61.931442,0.084,0.349
2359,0,0.9275,0,109.496603,110.125047,103.413459,102.298007,83.664566,54.031303,69.539818,41.297699,63.676907,68.974915,61.893566,0.084,0.349
2360,0,0.9262,0,109.395428,110.32725,103.413459,102.80437,83.701599,53.992542,69.552162,41.244793,63.715664,69.024849,61.893566,0.083,0.349
2361,0,0.9252,0,109.597778,110.125047,103.830805,103.412006,83.689255,54.031303,69.527473,41.244793,63.689827,68.962288,61.880939,0.084,0.349
2362,0,0.9265,0,109.597778,110.32725,103.830805,102.39928,83.664566,54.018383,69.515121,41.244793,63.676907,68.937035,61.843063,0.084,0.349
2363,0,0.9259,0,109.597778,110.125047,103.628455,103.006915,83.652222,54.082981,69.576851,41.218338,63.676907,68.974915,61.868313,0.084,0.349
2364,0,0.9246,0,109.597778,110.125047,103.93198,103.209461,83.553459,53.992542,69.490433,41.284473,63.702744,68.987541,61.85569,0.084,0.349
2365,0,0.9249,0,109.800128,110.32725,104.437855,103.513279,83.627533,54.04422,69.502777,41.258018,63.689827,68.949661,61.81781,0.084,0.349
2366,0,0.9249,0,109.597778,110.125047,104.437855,103.829756,83.578148,54.018383,69.490433,41.231564,63.676907,68.911781,61.754681,0.084,0.349
2367,0,0.9265,0,109.597778,110.32725,104.235505,103.108188,83.602837,53.992542,69.539818,41.218338,63.689827,68.899162,61.716805,0.084,0.349
2368,0,0.9259,0,109.597778,110.125047,103.93198,103.209461,83.565804,54.04422,69.527473,41.218338,63.702744,68.949661,61.729431,0.084,0.349
2369,0,0.9246,0,109.597778,110.125047,104.235505,103.829756,83.67691,54.05714,69.576851,41.231564,63.725597,68.949661,61.742054,0.084,0.349
2370,0,0.9246,0,109.597778,110.32725,104.640205,103.829756,83.652222,54.005463,69.576851,41.244793,63.699757,68.949661,61.716805,0.084,0.349
2371,0,0.9246,0,109.800128,110.529453,104.74138,104.336119,83.602837,53.992542,69.527473,41.165428,63.725597,68.937035,61.678925,0.084,0.349
2372,0,0.9259,0,109.800128,110.428352,104.640205,103.209461,83.615181,54.031303,69.502777,41.231564,63.702744,68.911781,61.615795,0.084,0.349
2373,0,0.9249,0,109.901303,110.529453,104.640205,103.614551,83.565804,54.04422,69.539818,41.231564,63.725597,68.962288,61.590546,0.084,0.349
2374,0,0.9236,0,109.597778,110.529453,104.842555,104.336119,83.541115,54.05714,69.502777,41.244793,63.689827,68.949661,61.565292,0.084,0.349
2375,0,0.9239,0,109.800128,110.529453,104.842555,104.639937,83.578148,54.005463,69.428711,41.191883,63.699757,68.886536,61.527416,0.084,0.349
2376,4.4297,0.8044,3.56,109.597778,110.32725,105.34843,104.741209,83.553459,54.031303,69.490433,41.138977,63.725597,68.861282,61.51479,0.084,0.349
2377,4.4322,0.8063,3.57,109.395428,110.32725,105.55078,104.741209,83.553459,53.979626,69.552162,41.112522,63.712677,68.886536,61.51479,0.084,0.349
2378,4.4297,0.807,3.57,109.395428,110.023945,105.449605,104.741209,83.504074,54.070061,69.552162,41.138977,63.699757,68.886536,61.489536,0.084,0.349
2379,4.4297,0.807,3.57,109.496603,110.023945,105.449605,104.741209,83.563507,54.045124,69.59465,41.164097,63.801098,68.924217,61.468788,0.084,0.349
2380,4.4297,0.807,3.57,109.496603,110.023945,105.75313,104.741209,83.565804,54.031303,69.552162,41.178658,63.725597,68.924408,61.439034,0.084,0.349
2381,4.4322,0.8076,3.58,109.496603,110.023945,105.75313,104.741209,83.578148,54.005463,69.527473,41.165428,63.738518,68.924408,61.439034,0.084,0.349
2382,4.4322,0.8076,3.58,109.395428,110.023945,105.75313,105.045027,83.602837,53.992542,69.502777,41.165428,63.712677,68.937035,61.464287,0.084,0.349
2383,4.4297,0.8073,3.58,109.496603,110.023945,105.75313,105.045027,83.615181,54.005463,69.490433,41.152203,63.712677,68.937035,61.401157,0.084,0.349
2384,4.4322,0.808,3.58,109.496603,110.023945,105.95548,105.1463,83.565804,54.05714,69.478088,41.112522,63.738518,68.899162,61.375904,0.084,0.349
2385,4.4297,0.8076,3.58,109.395428,109.922843,106.15783,105.348845,83.627533,54.005463,69.478088,41.125748,63.725597,68.937035,61.363277,0.084,0.349
2386,4.4297,0.8073,3.58,109.496603,110.32725,105.95548,105.450117,83.514122,54.096806,69.495888,41.164097,63.7365,68.987343,61.380409,0.084,0.349
2387,4.4297,0.8076,3.58,109.496603,110.32725,106.259004,105.348845,83.578148,54.005463,69.416367,41.086067,63.712677,68.937035,61.401157,0.084,0.349
2388,4.4322,0.8073,3.58,109.395428,110.32725,106.360179,105.348845,83.538818,54.032207,69.471199,41.137642,63.775257,68.987343,61.367783,0.084,0.349
2389,1.7604,0.8538,1.5,109.496603,110.32725,106.259004,105.348845,83.627533,54.018383,69.4534,41.086067,63.751434,68.937035,61.325401,0.084,0.349
2390,1.7604,0.8519,1.5,109.597778,110.529453,106.259004,105.55139,83.627533,54.005463,69.490433,41.099293,63.712677,68.974915,61.338028,0.084,0.349
2391,1.7628,0.8509,1.5,109.597778,110.529453,106.663704,105.55139,83.639877,54.05714,69.4534,41.086067,63.738518,68.949661,61.338028,0.084,0.349
2392,1.7604,0.8503,1.5,109.800128,110.428352,106.360179,105.753935,83.615181,53.992542,69.441055,41.099293,63.777275,68.911781,61.274899,0.084,0.349
2393,1.7604,0.8496,1.5,110.103653,110.428352,106.562529,105.855208,83.627533,54.018383,69.404015,41.046387,63.738518,68.962288,61.312775,0.084,0.349
2394,1.7604,0.8493,1.5,109.901303,110.832759,106.663704,105.855208,83.625237,54.070965,69.483543,41.097961,63.814014,68.974724,61.31728,0.084,0.349
2395,1.7604,0.849,1.49,110.103653,110.731657,106.663704,106.057753,83.615181,54.04422,69.4534,41.006706,63.751434,68.937035,61.274899,0.084,0.349
2396,1.7604,0.849,1.49,109.901303,110.731657,106.663704,105.855208,83.622749,54.090897,69.52269,41.13385,63.788177,68.982651,61.358387,0.084,0.349
2397,1.7604,0.8487,1.49,110.204828,110.731657,106.663704,105.855208,83.602837,54.018383,69.478088,41.059612,63.699757,68.924408,61.224396,0.084,0.349
2398,1.7604,0.8483,1.49,110.204828,110.731657,106.967229,105.855208,83.541115,53.966705,69.441055,41.046387,63.738518,68.949661,61.186516,0.084,0.349
2399,1.7604,0.848,1.49,110.204828,110.832759,106.967229,106.057753,83.60054,54.045124,69.434166,41.111191,63.723579,68.999969,61.203648,0.084,0.349
2400,1.7604,0.8477,1.49,109.901303,110.731657,106.967229,106.159026,83.553459,53.992542,69.416367,41.033157,63.738518,68.962288,61.161266,0.084,0.349
2401,1.7604,0.8477,1.49,110.306003,110.832759,106.764879,106.159026,83.563507,54.135563,69.44651,41.045055,63.775257,69.012321,61.191021,0.084,0.349
2402,1.7604,0.8474,1.49,109.901303,110.529453,107.371929,106.159026,83.538818,54.058044,69.458855,41.031826,63.775257,69.012321,61.102638,0.084,0.349
2403,1.7604,0.847,1.49,109.901303,110.731657,107.169579,106.159026,83.479385,53.953785,69.404015,40.967022,63.725597,69.00016,61.072884,0.084,0.349
2404,1.7628,0.847,1.49,110.204828,110.731657,107.169579,106.159026,83.504074,54.05714,69.39167,40.993477,63.725597,69.037201,61.098137,0.084,0.349
2405,1.7604,0.847,1.49,110.103653,110.731657,107.068404,106.462844,83.585709,54.090897,69.448616,41.067715,63.762337,69.044762,61.143749,0.084,0.349
2406,1.7604,0.8467,1.49,109.901303,110.731657,107.169579,106.462844,83.514122,54.058044,69.471199,41.031826,63.74942,69.061699,61.052135,0.084,0.349
2407,1.7604,0.8467,1.49,109.901303,110.832759,107.169579,106.462844,83.602837,54.031303,69.366982,40.980251,63.777275,69.123611,61.022381,0.084,0.349
2408,1.7604,0.8467,1.49,109.901303,110.529453,107.473104,106.867934,83.504074,53.979626,69.379326,40.967022,63.751434,68.974915,61.022381,0.084,0.349
2409,1.7604,0.8464,1.49,110.103653,110.731657,107.473104,106.462844,83.504074,53.979626,69.428711,40.980251,63.764355,69.012505,61.022381,0.084,0.349
2410,1.7628,0.8464,1.49,110.103653,110.832759,107.473104,106.462844,83.52877,54.04422,69.379326,40.980251,63.738518,68.987541,60.959251,0.084,0.349
2411,1.7628,0.8461,1.49,109.901303,110.731657,107.473104,106.665389,83.578148,54.070061,69.404015,40.980251,63.764355,69.037201,60.984505,0.084,0.349
2412,1.7628,0.8458,1.49,110.204828,110.428352,107.473104,106.867934,83.516418,54.04422,69.4534,40.953796,63.712677,69.012505,60.997128,0.084,0.349
2413,1.7628,0.8458,1.49,110.306003,110.731657,107.473104,106.867934,83.516418,54.031303,69.404015,40.914116,63.712677,69.012505,60.921375,0.084,0.349
2414,1.7604,0.8458,1.49,110.204828,110.731657,107.473104,106.867934,83.52877,53.992542,69.39167,40.953796,63.751434,69.037201,60.896122,0.084,0.349
2415,1.7604,0.8458,1.49,110.204828,110.731657,107.675454,106.665389,83.652222,54.04422,69.428711,40.940567,63.764355,69.00016,60.883495,0.084,0.349
2416,1.7604,0.8454,1.49,110.204828,110.832759,107.776629,106.867934,83.551163,54.070965,69.409477,40.992146,63.788177,69.123428,60.875374,0.084,0.349
2417,1.7604,0.8458,1.49,110.204828,110.731657,107.675454,106.969207,83.541115,54.031303,69.379326,40.900887,63.764355,69.049545,60.832993,0.084,0.349
2418,1.7604,0.8454,1.49,110.306003,110.832759,107.776629,106.969207,83.551163,54.045124,69.421822,40.97892,63.814014,69.123428,60.812244,0.084,0.349
2419,1.7628,0.8454,1.49,110.204828,110.731657,107.675454,106.969207,83.551163,54.032207,69.471199,40.952465,63.801098,69.098732,60.850121,0.084,0.349
2420,1.7604,0.8454,1.49,110.103653,110.731657,107.776629,106.969207,83.553459,54.005463,69.404015,40.914116,63.764355,69.06189,60.757236,0.084,0.349
2421,1.7604,0.8451,1.49,109.901303,110.832759,107.776629,106.969207,83.504074,54.05714,69.404015,40.900887,63.725597,69.037201,60.757236,0.084,0.349
2422,9.4848,0.7476,7.09,110.204828,110.832759,107.877804,106.867934,83.49173,54.005463,69.379326,40.887661,63.712677,69.086578,60.731987,0.126,0.526
2423,9.4872,0.7556,7.17,110.204828,110.832759,108.080154,106.665389,83.504074,53.992542,69.502777,40.900887,63.725597,69.037201,60.71936,0.132,0.553
